column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15
573,810,780,41,226,447,46,766,781,675,23,114,76,963,847
694,703,99,65,741,792,666,224,804,621,948,206,647,684,581
150,271,762,413,233,363,646,338,562,836,876,662,118,399,816
102,398,126,405,811,255,237,546,585,828,245,574,328,34,981
464,479,446,869,449,894,903,658,422,153,597,991,701,981,349
247,968,77,801,913,422,800,478,347,38,119,666,81,107,147
658,853,536,971,109,903,852,822,821,872,488,109,524,374,568
43,154,509,762,393,235,426,306,526,730,111,738,552,167,221
961,423,366,535,180,809,140,104,803,920,565,884,430,977,43
719,281,914,84,572,889,839,333,826,10,435,60,34,77,334
41,62,572,575,576,510,424,26,598,888,974,707,607,881,940
888,348,779,76,592,495,662,368,789,302,289,122,631,189,650
619,676,677,639,957,370,30,616,644,545,518,590,363,359,987
484,950,934,727,19,12,481,411,509,35,314,18,791,985,652
895,962,304,548,447,862,686,274,21,321,604,810,613,590,770
199,82,781,877,73,670,435,105,305,283,502,25,676,572,232
135,87,526,369,738,810,236,628,859,967,494,711,566,568,466
305,425,783,188,399,638,365,320,545,312,588,159,379,291,840
30,754,982,484,693,504,751,856,738,409,63,27,929,445,362
356,507,10,295,347,773,887,771,238,649,625,421,126,436,285
812,839,539,893,350,157,622,576,715,556,371,859,101,120,571
785,454,429,95,611,302,278,156,789,246,645,95,787,791,826
692,808,481,893,105,797,503,302,750,161,397,605,188,350,40
458,891,814,317,502,398,47,67,542,34,539,559,902,33,94
254,179,779,730,950,484,608,980,110,182,233,14,470,928,132
719,997,839,64,454,737,669,364,929,559,945,573,566,126,243
329,157,839,728,375,580,820,511,732,476,508,86,439,563,562
151,38,157,117,310,609,603,791,962,856,298,112,627,734,598
239,832,441,569,898,626,867,902,70,551,738,527,767,766,956
950,444,258,349,677,233,580,932,470,387,692,843,559,903,645
369,159,345,821,274,328,359,578,306,922,847,204,87,484,957
758,367,273,193,317,936,809,118,401,274,935,761,487,778,437
85,487,932,642,472,902,684,945,598,185,360,522,411,33,929
866,646,414,519,375,936,765,546,799,464,608,548,78,764,121
467,73,795,212,542,411,594,445,509,319,801,775,481,638,516
689,988,227,875,748,484,29,894,771,329,256,395,75,618,868
994,476,317,761,393,522,999,128,227,35,645,13,37,987,550
954,518,474,814,547,388,788,271,10,481,79,250,800,285,695
920,815,349,725,745,530,374,323,400,494,371,251,836,522,841
677,187,217,784,577,162,559,760,599,777,316,764,922,168,726
713,897,219,111,533,50,988,314,229,993,259,858,911,643,130
859,447,348,521,190,784,703,537,596,141,104,436,276,214,191
469,167,115,82,113,254,381,880,270,459,432,712,95,950,266
330,308,771,432,337,959,654,797,30,67,32,934,40,631,714
177,341,586,247,749,950,461,299,486,674,710,51,413,317,613
471,258,719,751,68,606,462,367,945,895,273,535,867,344,964
600,207,395,707,310,506,154,288,643,359,986,218,627,575,712
469,341,683,169,181,375,71,562,555,690,718,261,789,930,89
83,644,491,297,25,357,895,544,574,142,397,880,173,819,822
307,735,801,642,578,579,748,688,230,423,159,995,166,742,621
144,694,208,983,966,851,156,860,405,43,532,766,618,243,745
581,36,427,273,418,760,863,326,286,570,648,376,581,603,395
396,413,127,866,430,886,813,502,832,964,916,627,441,303,272
319,946,599,530,688,868,643,939,810,63,50,459,310,575,682
918,207,163,739,584,741,134,573,147,465,57,408,359,941,790
967,973,325,304,679,43,782,916,300,781,240,627,836,764,938
300,925,139,575,616,479,329,387,309,189,52,785,23,678,861
51,776,119,860,611,833,33,657,21,406,999,31,25,18,696
405,388,399,723,813,825,646,266,738,776,501,294,366,578,675
313,885,767,57,466,158,658,469,276,191,251,636,917,173,717
544,405,758,867,799,278,105,742,592,289,402,175,586,306,876
586,514,394,316,630,917,797,569,669,321,260,77,587,227,278
753,37,615,464,235,153,415,229,971,47,945,329,614,929,490
710,537,267,444,813,339,842,68,519,823,616,751,116,603,889
455,31,222,670,590,273,133,868,233,690,582,196,28,668,363
78,873,594,236,743,585,302,308,906,95,970,823,472,896,469
520,443,813,85,662,56,49,400,626,471,359,666,859,122,141
904,408,128,621,633,481,383,815,267,224,373,358,760,182,830
410,108,883,92,794,951,383,678,501,54,127,332,74,859,731
372,898,17,249,587,290,399,310,362,987,831,325,395,205,46
155,994,325,982,492,712,982,129,107,936,109,471,570,76,686
589,436,894,477,643,996,114,290,747,355,548,63,200,860,948
260,474,497,493,215,51,623,551,635,861,986,220,397,845,199
378,118,347,968,189,564,466,815,952,531,166,350,680,423,562
126,426,817,252,562,161,324,797,642,85,299,272,434,154,484
196,266,811,974,464,102,826,881,784,865,84,963,645,941,42
222,464,317,541,610,306,273,333,205,256,556,28,572,410,266
479,997,602,216,506,520,67,765,658,40,469,286,501,319,231
643,371,432,862,428,812,832,321,427,100,31,51,859,721,290
581,669,784,65,294,981,694,405,260,34,532,446,102,684,366
249,246,785,935,985,87,707,842,665,961,45,248,912,204,222
323,619,902,812,384,585,879,751,260,349,532,683,805,95,939
170,980,561,310,440,336,379,605,943,188,440,490,718,680,96
465,389,289,698,419,27,849,124,758,403,896,584,871,913,814
862,850,616,315,317,44,886,58,72,642,402,313,703,523,562
322,227,514,736,302,195,941,885,757,393,999,366,423,602,760
705,307,833,828,216,427,298,773,629,590,670,13,708,835,998
777,285,618,746,463,530,200,16,264,608,385,401,845,642,320
214,87,761,858,603,66,327,875,586,407,952,782,169,115,57
327,844,676,635,208,507,610,27,407,960,626,351,783,537,702
817,500,625,316,677,31,236,57,946,598,539,88,178,446,658
142,291,515,720,249,386,773,201,762,832,783,861,69,250,973
124,836,329,819,16,732,848,294,392,159,746,554,269,341,397
91,806,158,81,159,96,427,45,517,133,576,726,230,211,290
519,615,611,476,321,541,478,556,422,292,388,63,795,667,945
247,426,17,230,242,110,872,843,560,518,435,464,661,781,54
299,169,885,768,730,713,363,89,52,733,880,996,441,779,182
144,740,510,721,683,159,331,259,118,996,418,403,445,925,806
80,176,47,751,805,466,408,691,88,74,682,238,831,31,116
781,74,239,916,730,570,50,820,471,921,455,114,580,924,565
580,824,177,537,629,799,111,10,185,343,455,264,668,788,714
773,693,900,288,558,263,413,791,33,816,430,954,744,44,870
69,540,22,948,610,551,601,386,957,114,38,19,728,804,107
569,881,515,835,367,233,206,706,149,301,865,956,889,917,552
757,321,996,106,729,949,545,754,477,613,333,883,762,154,267
558,100,89,497,695,456,607,118,237,741,160,91,69,970,759
759,712,495,901,307,47,126,972,220,86,702,670,323,111,78
19,697,179,860,752,800,824,644,845,327,642,496,790,526,319
792,380,663,90,846,759,640,64,579,643,55,858,786,648,820
802,589,620,77,537,15,187,891,857,242,354,388,979,471,349
833,78,305,273,718,628,294,645,93,770,981,80,140,437,955
15,707,150,479,642,454,227,781,967,691,980,898,370,376,923
525,849,706,122,917,704,543,148,828,512,261,35,689,755,949
998,676,63,854,175,248,763,514,365,70,426,23,86,357,551
694,34,756,284,284,525,259,851,929,119,99,795,899,982,499
572,743,328,971,109,596,373,523,603,994,214,217,502,404,858
621,246,432,207,385,117,990,415,955,489,929,391,562,620,57
369,640,866,666,697,706,529,261,378,816,353,959,946,313,234
100,927,135,115,809,218,867,399,156,912,755,823,249,695,511
862,348,545,995,603,324,948,252,693,632,23,316,707,733,502
135,301,168,240,865,734,57,475,926,30,973,580,393,940,360
752,683,705,334,111,375,931,762,440,31,636,602,689,250,762
839,717,277,863,915,175,268,304,25,677,148,804,399,407,898
660,918,27,604,933,133,180,981,832,461,496,778,596,672,232
959,862,428,620,841,986,762,954,785,636,843,621,978,597,558
642,188,472,690,481,849,48,388,741,479,412,491,115,385,16
218,607,441,276,211,705,369,304,873,39,988,64,19,133,519
169,455,188,481,233,346,878,838,373,366,96,98,151,590,905
258,973,686,440,448,906,375,517,998,533,678,521,25,263,81
904,234,72,121,282,950,905,185,396,660,665,799,921,155,371
776,12,43,690,961,858,303,903,403,670,209,502,423,328,728
595,983,60,321,243,46,845,331,312,981,160,321,402,897,544
381,541,544,781,257,589,239,980,999,793,971,642,97,528,102
333,314,775,887,365,978,91,154,977,966,516,509,388,775,857
860,390,192,75,735,888,317,234,695,30,91,144,153,192,575
214,919,886,228,857,588,586,332,907,777,106,22,370,758,150
176,395,340,27,215,787,20,514,22,802,697,914,980,759,571
62,375,204,531,583,206,237,904,143,399,105,400,290,514,601
722,497,263,423,267,416,668,340,956,392,652,85,243,213,521
28,221,875,516,247,148,180,70,261,252,128,608,889,456,528
765,895,839,547,491,80,381,314,362,846,647,741,962,627,98
316,12,908,182,74,949,423,772,641,611,654,400,359,66,823
665,340,73,260,186,198,763,765,843,849,184,106,672,362,99
449,787,570,284,257,629,31,565,388,26,865,984,472,801,371
542,996,62,238,837,448,849,270,68,432,117,65,829,847,520
259,318,802,782,30,103,933,657,641,878,701,736,503,556,322
664,288,685,693,397,518,324,572,496,902,297,113,361,440,81
920,602,862,357,588,598,218,418,453,571,942,458,516,868,454
64,837,304,748,291,188,161,178,750,931,629,226,142,525,140
20,655,759,477,793,136,872,506,132,918,931,888,679,570,43
28,535,816,259,351,535,569,116,711,620,307,413,318,414,625
959,694,225,303,291,346,719,459,945,982,586,155,247,125,354
756,317,785,550,699,24,930,483,33,925,340,675,138,560,434
288,352,430,639,870,248,764,364,867,693,543,16,113,617,293
997,716,499,126,394,764,961,185,884,202,140,683,977,659,900
243,215,286,755,565,283,722,715,911,591,778,66,785,967,268
808,465,525,845,280,869,752,671,694,901,409,600,269,325,513
136,475,554,734,51,392,749,812,492,236,213,543,317,157,487
106,217,928,668,507,914,808,522,377,580,811,899,104,83,815
125,213,211,291,14,370,44,38,29,548,568,263,676,543,985
344,123,874,879,141,104,551,536,224,179,319,509,719,285,890
261,973,314,581,514,229,363,672,699,280,604,270,92,638,351
838,734,562,478,350,822,700,313,740,801,433,147,299,932,583
685,486,242,290,325,71,737,173,52,753,532,724,345,493,283
789,203,512,436,767,126,679,104,556,235,657,377,171,316,84
716,358,751,427,362,227,626,460,339,253,833,473,411,736,722
734,667,297,363,738,278,917,369,806,705,342,923,103,888,652
287,515,353,800,790,709,50,113,776,219,869,341,253,884,892
864,996,642,626,409,58,794,748,350,496,995,456,798,474,539
217,924,289,21,880,621,162,818,391,140,91,967,91,822,596
902,805,831,388,888,853,36,722,567,561,940,233,303,951,284
934,430,352,872,413,874,573,887,251,360,280,525,92,791,928
974,775,893,293,548,251,395,872,430,312,239,902,553,67,43
834,254,774,814,993,612,906,999,17,330,142,120,259,440,846
913,383,343,871,664,813,367,943,914,896,540,670,961,842,110
707,766,738,185,134,302,971,185,698,697,553,963,598,154,326
932,425,364,914,359,469,109,612,321,246,699,152,696,341,641
37,749,462,741,123,527,724,244,105,819,212,732,739,937,569
619,977,750,870,464,990,683,883,320,723,148,991,422,725,585
558,371,652,359,30,800,581,801,511,818,324,129,993,157,870
195,738,586,252,131,376,945,240,666,811,269,680,578,117,89
585,760,483,799,657,506,398,767,994,912,204,949,954,151,681
833,16,922,412,133,361,864,500,309,513,807,218,226,508,636
701,754,198,554,982,124,645,649,11,401,807,556,71,501,198
122,310,161,256,58,24,831,146,741,503,360,551,519,850,565
81,192,899,848,889,566,368,614,922,830,726,93,832,730,590
397,231,413,973,21,923,772,256,513,650,228,445,552,989,212
814,845,64,583,613,512,399,434,180,756,406,821,702,206,762
249,705,609,946,410,214,110,860,150,969,515,462,369,641,446
101,558,435,186,96,394,789,533,317,679,239,605,979,384,108
414,403,269,67,896,422,696,960,987,563,147,827,112,20,318
446,466,350,386,387,868,483,110,485,964,475,650,218,831,666
161,366,464,210,207,571,717,124,583,359,991,749,651,878,166
137,750,464,399,541,264,751,636,262,112,79,139,373,395,460
413,701,815,590,210,418,728,400,359,599,754,722,303,716,581
635,942,621,704,658,279,230,384,185,108,691,460,703,248,620
781,905,38,830,406,645,403,514,864,73,654,471,386,13,40
76,119,357,465,202,778,922,714,255,460,395,903,707,102,542
882,315,838,497,262,273,758,17,652,325,575,293,983,125,747
738,529,643,131,292,195,33,162,196,768,540,542,729,229,28
421,514,92,714,169,807,377,520,76,676,108,287,854,636,916
649,151,634,339,187,33,841,711,308,961,874,464,395,624,955
845,981,783,674,296,964,274,188,741,545,992,472,659,943,960
940,113,772,240,719,570,98,191,709,959,564,671,677,517,50
468,166,777,971,435,332,372,952,593,152,225,89,805,164,425
959,690,275,712,354,124,817,460,62,101,312,28,552,498,418
284,746,378,159,746,793,907,547,630,743,933,388,112,970,467
931,612,839,812,72,391,200,170,198,557,322,865,514,121,339
27,916,500,966,771,937,968,72,281,249,38,780,80,604,877
617,650,46,974,886,449,782,849,112,325,417,421,307,779,724
230,896,926,363,149,503,76,715,476,885,87,374,463,210,909
49,344,459,707,379,180,587,500,647,676,306,344,147,356,882
411,427,536,480,366,769,103,955,852,119,685,578,370,663,248
94,321,189,274,178,700,458,823,247,175,456,909,105,722,667
141,468,270,934,740,633,133,27,589,897,454,540,580,980,526
177,315,382,914,820,234,463,887,339,537,192,387,626,98,372
524,488,886,579,265,147,980,522,217,323,519,713,44,626,580
33,194,366,973,101,958,974,812,335,750,60,990,728,360,336
851,525,868,301,525,203,530,636,721,293,436,30,798,779,608
193,493,362,527,47,255,304,419,412,165,590,84,948,592,164
649,841,750,275,818,667,88,649,232,390,93,610,912,11,581
737,790,593,361,276,892,280,939,518,934,820,30,545,488,818
962,623,212,700,315,381,147,521,61,620,379,623,136,568,510
686,340,174,625,108,362,334,132,941,595,856,355,393,639,63
222,342,684,926,787,382,131,939,83,888,660,467,93,988,699
219,156,389,199,608,371,184,798,435,142,189,644,432,960,654
60,359,745,55,858,907,98,613,713,550,118,26,763,661,748
319,431,758,624,61,517,715,325,154,138,674,462,877,343,515
758,186,654,494,346,873,398,32,378,523,413,992,424,383,304
170,278,298,343,866,593,909,586,266,55,422,65,483,264,240
939,412,912,555,984,98,956,513,731,954,550,927,815,763,719
163,556,688,899,82,585,398,200,253,670,499,415,346,165,248
423,549,523,221,989,138,530,889,330,921,57,653,494,682,98
676,856,252,604,65,110,624,787,865,677,211,616,287,136,666
202,956,792,194,158,959,962,739,342,624,92,52,441,751,986
529,809,91,996,131,349,38,846,805,418,827,347,332,72,159
240,747,210,919,954,97,160,283,810,312,935,157,134,680,718
899,439,378,786,973,852,285,195,636,867,295,637,483,202,174
17,912,808,294,149,826,398,327,223,973,626,186,616,292,478
836,72,520,581,111,31,299,738,860,354,785,660,910,417,474
999,13,236,730,727,796,754,101,703,460,120,774,909,88,837
662,863,258,172,157,816,327,250,231,164,770,720,133,818,827
831,522,197,806,44,67,53,274,780,90,486,304,602,467,708
193,327,670,374,759,252,363,895,537,564,707,160,890,568,414
663,778,215,179,955,13,367,81,551,130,561,750,530,201,913
251,290,723,521,621,771,89,718,753,752,846,987,932,997,382
787,467,882,570,918,763,779,932,895,420,483,240,563,986,861
414,569,297,266,108,257,648,254,559,402,850,984,295,243,848
554,784,699,860,734,676,613,857,709,420,89,780,814,243,478
378,133,210,575,779,891,86,814,845,374,117,974,760,121,234
427,841,494,467,973,110,760,267,827,470,811,528,536,419,941
181,806,875,35,928,671,905,493,105,497,325,820,261,646,331
648,403,706,124,545,315,46,330,117,91,838,210,80,515,988
605,490,192,530,198,869,407,825,967,239,460,547,314,427,554
390,467,647,414,48,66,986,57,982,345,731,471,972,859,435
953,763,427,988,742,375,550,808,88,810,831,765,877,33,316
718,265,138,489,655,511,714,279,841,339,998,275,974,376,549
544,801,898,104,939,67,695,701,814,801,715,86,235,782,680
500,28,457,821,777,487,508,493,718,174,337,672,101,302,279
679,198,401,562,944,493,655,457,914,724,518,467,757,86,281
353,876,695,237,471,911,757,859,26,986,744,75,866,284,857
209,563,585,389,935,772,128,554,19,786,706,238,499,678,307
382,440,416,475,480,313,810,659,504,492,238,403,659,611,419
289,289,374,536,583,451,388,325,983,613,566,90,41,604,358
368,316,959,93,230,818,898,14,134,411,882,610,477,877,739
636,430,119,38,580,731,638,858,278,223,225,381,321,374,496
991,993,355,801,119,117,749,110,710,25,921,147,195,153,270
475,743,556,626,748,831,779,799,979,309,471,671,878,110,149
318,12,983,916,131,77,972,445,699,987,980,651,369,228,246
182,304,338,305,17,851,330,652,275,269,569,149,572,80,872
521,63,755,960,880,796,379,403,31,418,675,982,336,613,407
638,816,291,727,987,710,709,249,99,704,929,183,117,725,60
202,621,345,17,376,397,111,442,696,300,421,773,15,199,41
572,903,936,794,598,474,638,951,122,430,864,861,775,129,551
281,723,884,884,335,479,79,886,876,52,271,167,37,753,822
992,835,845,380,288,566,160,854,716,217,330,805,221,587,450
638,139,670,788,906,796,429,196,893,753,475,31,227,334,300
439,466,533,893,504,279,732,761,444,153,753,688,828,700,562
312,84,417,381,911,734,177,511,367,227,427,682,442,380,645
900,284,884,315,948,406,612,451,339,518,699,143,70,174,879
33,965,978,512,879,473,244,584,117,420,370,297,702,539,74
812,952,288,882,416,545,566,369,681,70,741,761,749,626,624
427,201,535,246,407,217,113,783,250,375,654,320,600,447,878
417,905,482,731,450,958,449,686,493,805,701,981,625,577,448
257,466,973,198,87,451,240,209,551,798,408,219,342,339,847
303,20,137,493,996,928,704,737,980,671,875,561,99,743,947
568,810,215,605,991,377,972,299,300,792,143,982,97,990,979
660,791,682,235,670,29,733,308,826,905,907,820,770,131,14
508,547,922,179,234,42,167,538,210,859,159,398,201,783,12
901,878,148,236,414,615,256,261,335,268,279,627,476,75,491
864,392,828,759,853,460,85,949,715,168,433,147,693,121,762
269,402,838,968,717,249,878,438,514,187,802,507,472,138,641
83,71,562,585,460,857,444,540,657,327,699,293,112,694,382
576,913,201,847,876,915,196,733,609,965,167,782,530,709,649
515,341,236,429,402,652,909,908,835,622,876,710,882,525,419
306,947,643,433,126,672,18,857,888,77,576,74,710,359,922
944,813,445,294,710,127,324,814,514,145,958,992,43,942,981
794,859,884,380,39,130,773,562,823,628,145,492,962,265,213
76,480,685,662,670,899,797,876,696,590,311,132,197,258,625
368,661,580,535,380,127,486,865,22,502,666,867,784,694,17
291,898,485,239,101,906,708,500,678,372,344,492,191,927,326
482,776,511,562,583,752,427,104,653,191,101,379,211,640,915
177,762,956,880,645,19,134,394,104,745,392,84,849,845,186
934,557,475,115,149,541,894,947,11,616,846,807,678,281,230
