,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15
6797,753,405,542,492,888,642,557,854,928,89,880,802,339,669,397
6798,213,114,789,517,373,897,705,456,411,116,231,573,198,855,118
6799,295,121,296,462,333,438,523,460,654,947,742,468,746,808,680
6800,876,861,828,196,474,289,206,382,90,399,785,253,345,800,893
6801,869,995,87,946,473,184,947,467,411,177,670,357,20,543,811
6802,752,374,74,339,446,416,557,207,700,364,870,802,571,925,483
6803,387,949,915,788,469,14,425,733,478,711,442,441,454,584,710
6804,302,527,441,223,191,551,907,667,997,875,864,861,954,861,358
6805,639,447,524,624,626,956,68,641,782,888,961,315,915,452,795
6806,937,518,713,949,714,846,605,856,923,752,260,51,568,865,770
6807,347,663,360,750,934,927,507,212,115,291,175,341,342,342,651
6808,359,814,240,134,429,869,210,157,693,270,640,988,472,570,573
6809,126,764,370,646,62,130,295,148,467,259,926,376,294,140,444
6810,399,572,44,950,102,406,53,860,353,815,832,647,217,532,627
6811,578,83,282,230,261,817,637,65,811,490,516,552,61,886,124
6812,880,200,586,759,434,272,918,707,371,180,924,130,726,610,792
6813,664,432,194,790,698,48,602,200,13,737,183,851,194,901,850
6814,337,142,601,396,188,739,922,393,739,617,558,800,284,982,776
6815,702,423,234,238,721,422,473,229,84,756,882,576,601,121,307
6816,770,805,92,312,820,184,902,901,380,899,219,325,809,229,480
6817,307,906,478,583,841,719,15,929,357,899,872,915,224,543,832
6818,558,383,619,379,555,892,283,490,191,153,777,183,577,501,407
6819,877,911,502,463,309,766,759,783,380,742,482,689,918,859,171
6820,935,191,580,661,108,383,838,826,12,264,283,849,888,717,970
6821,997,774,423,385,768,955,110,424,40,509,705,596,324,864,724
6822,172,392,723,561,993,115,121,496,852,701,104,939,45,620,635
6823,82,790,358,837,348,537,32,566,935,573,890,725,532,477,705
6824,291,858,981,385,95,94,444,78,871,969,799,460,383,830,227
6825,367,677,566,757,351,614,474,761,306,124,464,415,348,445,304
6826,424,627,876,710,275,160,673,610,853,915,731,783,829,375,491
6827,722,75,837,185,928,751,527,106,632,934,810,882,864,340,976
6828,546,143,781,300,61,591,894,290,35,806,94,765,334,356,876
6829,446,505,467,549,939,304,538,200,896,856,742,530,995,506,77
6830,445,929,478,516,824,945,501,415,864,258,926,61,842,943,811
6831,287,805,712,630,504,819,972,859,521,787,110,917,396,658,787
6832,136,552,94,172,59,95,853,424,392,186,917,939,730,261,651
6833,549,242,746,328,878,300,988,752,438,569,318,663,378,833,419
6834,894,723,552,945,460,660,544,717,730,763,970,336,101,595,784
6835,243,406,77,788,774,486,680,391,464,578,612,575,889,67,354
6836,128,682,457,220,553,81,418,615,721,775,534,172,802,110,446
6837,868,887,415,442,142,239,306,508,591,241,479,878,175,710,297
6838,61,531,526,170,270,557,795,188,190,496,513,681,577,46,533
6839,885,945,310,647,269,288,30,508,886,865,317,335,175,617,465
6840,586,259,937,323,780,510,92,498,795,933,877,837,664,534,697
6841,774,74,522,400,928,356,103,479,839,268,490,349,385,989,748
6842,889,508,323,66,833,988,250,522,772,404,420,940,479,847,106
6843,847,574,907,267,45,393,244,671,616,731,534,357,435,553,914
6844,11,303,92,590,578,406,253,42,95,549,721,283,956,835,455
6845,860,201,386,421,288,630,580,924,372,369,891,456,926,60,486
6846,299,963,355,991,779,872,449,965,744,15,669,840,841,639,503
6847,977,90,270,87,288,822,141,349,268,363,746,980,500,119,871
6848,932,766,44,998,470,949,317,652,605,176,533,878,515,941,293
6849,795,83,517,114,792,280,988,389,49,911,382,288,774,614,288
6850,624,703,488,236,561,235,26,480,385,135,808,582,578,238,515
6851,398,903,812,958,99,542,918,425,601,956,215,638,301,833,417
6852,366,869,228,481,706,293,594,298,295,519,928,596,860,444,248
6853,616,738,591,143,694,317,223,76,187,877,224,191,922,500,682
6854,389,719,652,151,913,206,327,905,819,120,730,496,841,153,741
6855,147,962,923,900,440,257,423,124,514,744,498,756,913,872,565
6856,741,751,256,331,322,265,270,815,631,165,143,89,361,372,147
6857,743,750,637,771,898,11,470,876,374,13,743,377,903,673,719
6858,624,263,179,902,266,807,334,545,22,990,855,759,801,874,923
6859,309,763,627,911,47,226,762,284,729,170,18,436,18,49,86
6860,766,642,981,652,504,983,55,754,532,322,50,472,256,809,86
6861,702,955,902,738,344,694,550,95,757,595,138,65,85,407,169
6862,964,577,169,63,762,12,588,15,832,576,201,265,90,452,190
6863,937,930,914,98,291,999,868,61,120,795,743,774,863,769,17
6864,117,683,501,689,472,958,586,802,320,50,995,887,860,850,481
6865,925,508,884,146,381,39,644,830,819,797,628,804,537,480,527
6866,617,269,443,990,734,120,703,217,618,105,569,801,980,453,876
6867,763,562,577,219,741,289,907,576,272,585,694,37,385,121,707
6868,376,109,814,711,305,542,971,985,752,853,315,490,581,396,458
6869,427,985,442,747,353,421,894,651,405,432,618,238,520,813,397
6870,580,642,481,29,928,812,733,454,144,419,652,211,61,432,198
6871,542,54,60,723,854,661,639,753,405,833,930,881,631,691,691
6872,646,531,384,909,881,556,608,943,970,871,726,212,360,462,407
6873,168,42,78,763,369,758,340,499,295,232,750,569,61,963,820
6874,126,346,181,159,864,373,697,319,823,142,977,502,626,760,116
6875,574,402,522,990,800,64,19,873,529,950,70,379,113,567,537
6876,981,932,910,567,277,715,861,214,245,941,896,399,862,771,210
6877,717,458,670,311,616,541,958,465,378,15,373,737,657,49,268
6878,825,488,614,603,383,144,498,28,982,110,336,732,238,258,49
6879,998,893,621,661,134,664,453,203,157,985,755,477,251,584,123
6880,386,728,994,544,279,401,435,439,836,890,19,900,415,952,763
6881,463,549,439,197,705,846,579,950,885,632,846,456,108,199,859
6882,538,243,499,962,88,993,777,252,156,330,776,478,417,556,401
6883,292,572,404,474,120,117,175,364,675,131,619,108,600,109,824
6884,930,412,237,578,173,957,605,325,700,968,106,931,591,39,394
6885,629,982,826,839,100,255,750,871,466,59,61,355,413,392,450
6886,147,144,776,34,963,207,717,284,35,769,886,879,586,883,36
6887,557,102,455,70,642,530,25,159,858,718,926,812,395,194,138
6888,557,217,788,492,627,102,353,313,464,675,119,633,625,271,242
6889,443,557,590,618,475,908,978,459,991,922,95,100,833,644,982
6890,887,368,19,780,833,868,423,433,197,72,444,176,470,724,845
6891,847,39,854,594,823,399,613,591,632,889,240,719,477,860,742
6892,911,332,413,639,886,176,309,181,236,682,779,506,992,374,267
6893,200,880,211,935,637,642,570,222,724,556,847,926,279,42,798
6894,243,845,947,905,820,844,313,531,530,726,75,110,461,570,92
6895,68,469,921,990,745,91,506,423,411,873,244,690,373,999,921
6896,796,657,543,187,860,911,955,956,658,484,982,774,340,949,434
6897,703,412,908,67,448,393,771,112,876,472,710,664,399,335,265
6898,163,508,672,981,689,972,391,784,343,305,995,944,691,918,694
6899,486,841,619,413,260,430,883,537,764,628,456,811,910,114,383
6900,563,456,183,634,102,576,179,681,468,347,996,486,536,181,321
6901,300,741,182,131,866,457,744,965,204,538,239,762,421,187,149
6902,822,890,238,907,333,363,948,733,292,341,90,818,86,34,710
6903,357,549,991,644,936,696,628,639,740,546,482,973,762,907,75
6904,281,368,316,279,661,188,500,866,765,461,210,902,950,450,40
6905,850,143,872,231,875,406,274,405,614,613,553,800,287,445,246
6906,856,679,897,696,340,842,450,245,262,355,534,225,698,827,654
6907,884,536,538,247,857,258,154,516,740,219,256,420,962,202,926
6908,611,718,599,503,319,396,528,612,937,724,540,145,227,447,226
6909,311,649,90,534,681,940,79,548,549,661,154,223,874,812,937
6910,132,835,215,609,126,414,429,293,953,351,856,792,359,143,371
6911,571,698,80,44,103,640,654,845,916,382,932,930,700,756,324
6912,242,667,456,103,261,696,949,575,481,614,497,120,755,713,303
6913,418,145,299,831,115,197,122,369,48,24,685,10,157,950,54
6914,832,142,140,941,301,683,149,117,796,886,992,359,950,369,653
6915,759,209,454,404,22,895,819,668,189,959,373,744,111,306,584
6916,479,574,75,279,38,506,349,739,293,602,941,288,648,710,207
6917,847,657,88,183,210,459,336,766,656,774,330,413,136,972,316
6918,24,702,446,342,998,878,866,380,448,651,739,923,253,11,811
6919,81,386,996,729,621,52,114,36,315,643,952,150,884,486,280
6920,41,650,464,106,330,597,338,702,723,597,514,618,457,852,248
6921,646,316,568,170,469,758,203,453,286,900,85,327,888,58,583
6922,24,193,354,334,314,493,63,890,606,564,100,418,305,411,419
6923,513,67,329,276,71,673,520,191,155,124,935,53,899,217,454
6924,814,21,73,312,318,774,978,949,888,698,21,621,188,678,34
6925,524,219,596,525,40,963,567,424,136,776,482,402,220,852,476
6926,895,962,812,261,743,103,123,16,758,953,582,250,375,776,677
6927,671,550,66,452,379,640,416,575,260,926,802,171,423,708,834
6928,212,779,970,501,370,663,755,788,811,281,566,631,509,903,410
6929,855,906,813,730,83,579,963,951,774,413,930,221,321,448,748
6930,205,517,240,147,462,453,672,108,39,114,732,758,189,143,604
6931,62,947,359,941,334,627,493,133,152,322,206,934,169,225,901
6932,569,964,282,118,233,279,665,316,252,319,203,572,348,169,148
6933,473,370,27,658,277,986,466,983,212,780,501,940,645,901,423
6934,611,613,790,690,201,976,823,240,365,964,758,172,894,637,75
6935,581,812,702,25,488,558,265,562,772,506,701,416,628,359,209
6936,434,123,694,569,872,155,99,699,737,355,863,894,692,840,867
6937,815,168,13,890,795,489,802,892,268,65,634,787,499,666,265
6938,830,909,413,691,966,113,696,346,112,127,542,822,878,994,950
6939,978,981,164,874,512,73,839,687,392,676,118,391,665,996,85
6940,758,149,986,899,135,969,360,67,329,775,332,919,200,533,349
6941,993,646,937,777,729,296,229,445,438,747,660,340,270,692,782
6942,225,428,458,626,538,127,216,650,779,582,428,33,596,379,27
6943,365,367,852,568,336,530,851,796,760,187,563,832,585,943,384
6944,669,954,568,303,917,84,621,39,813,609,934,65,978,804,195
6945,462,482,173,65,659,637,536,859,756,229,150,393,441,525,878
6946,342,737,737,50,201,570,692,344,581,899,956,856,744,648,175
6947,240,264,361,554,445,174,777,654,744,872,347,34,326,87,358
6948,186,633,386,793,482,478,437,79,10,511,264,698,615,348,840
6949,840,229,379,314,961,944,859,208,192,950,525,18,287,231,168
6950,546,415,637,206,759,790,861,47,621,308,364,310,216,328,764
6951,652,585,786,287,26,85,925,492,977,638,666,425,568,381,91
6952,912,627,234,23,954,753,487,504,586,587,982,579,560,619,746
6953,131,550,558,688,56,951,491,908,218,919,38,652,740,620,304
6954,352,947,68,918,437,971,208,491,513,488,296,476,411,524,196
6955,110,415,174,976,825,440,558,925,731,365,336,150,11,107,217
6956,21,117,533,544,118,683,855,289,785,694,343,308,431,796,230
6957,719,826,606,495,669,752,558,611,983,33,129,160,298,556,715
6958,885,705,986,435,62,831,434,22,426,575,795,161,531,341,541
6959,121,305,798,365,71,825,338,965,714,190,390,745,187,907,223
6960,154,937,323,744,245,673,408,845,194,131,420,214,283,526,558
6961,81,32,455,643,261,448,388,667,864,99,722,255,198,969,646
6962,137,644,429,70,507,448,193,677,401,421,324,268,749,329,420
6963,916,16,382,261,226,691,46,273,787,67,487,583,65,678,84
6964,570,65,96,932,442,421,737,821,857,744,532,444,134,650,996
6965,601,102,510,165,820,849,506,989,159,733,97,517,620,95,788
6966,679,553,147,604,213,209,791,202,220,162,243,299,356,58,215
6967,351,128,28,261,104,702,324,485,495,613,152,318,665,904,566
6968,802,688,834,986,637,691,283,286,416,768,436,975,561,436,249
6969,775,652,409,143,702,938,500,952,796,212,539,713,182,960,652
6970,162,713,640,523,731,682,757,856,281,141,866,486,690,47,985
6971,298,833,903,633,730,304,905,703,66,404,361,199,703,144,21
6972,530,282,967,878,871,519,796,499,481,248,159,614,644,391,448
6973,900,857,388,478,947,244,420,379,869,945,586,527,476,317,956
6974,779,660,735,652,311,537,145,274,770,752,48,863,631,992,960
6975,295,759,411,525,946,905,104,76,493,348,366,421,259,295,70
6976,782,452,194,700,678,716,500,112,999,828,509,774,688,386,622
6977,137,312,362,388,782,939,957,88,399,435,724,725,181,431,80
6978,97,705,607,353,902,959,130,306,750,530,89,686,478,51,884
6979,60,139,423,390,695,348,12,512,848,942,170,641,592,170,845
6980,650,234,694,928,148,915,959,564,121,926,412,605,900,337,40
6981,166,119,519,648,545,446,111,161,310,566,846,525,339,571,35
6982,810,333,839,238,571,848,144,43,49,488,39,766,912,945,19
6983,523,352,568,879,296,601,953,224,597,711,950,897,42,639,791
6984,173,105,387,794,705,720,711,269,79,917,708,111,49,833,67
6985,356,454,312,243,142,896,66,746,974,582,388,740,320,246,151
6986,869,719,304,398,93,380,767,472,632,779,158,452,908,91,239
6987,361,397,877,15,887,514,40,619,522,318,70,833,313,669,792
6988,992,383,329,443,734,541,193,990,160,703,566,113,79,386,806
6989,159,801,974,357,509,589,480,409,126,989,996,387,241,335,809
6990,71,104,377,366,860,619,127,11,151,60,202,251,169,759,672
6991,171,256,466,93,311,945,23,944,518,400,703,597,545,361,949
6992,167,124,443,602,804,374,689,28,492,867,170,277,661,771,92
6993,688,432,836,243,936,365,158,76,532,226,151,101,908,387,734
6994,802,966,786,630,489,885,425,838,833,373,138,959,16,707,849
6995,25,777,506,390,662,610,30,617,811,659,564,75,495,486,509
6996,309,101,716,515,896,588,154,813,601,408,503,748,668,339,327
6997,988,166,770,997,211,756,880,23,782,104,832,206,623,492,745
6998,377,684,952,319,27,800,831,659,147,12,288,914,527,315,912
6999,629,449,655,631,345,888,74,497,995,398,550,111,859,571,863
7000,818,938,652,363,936,942,45,638,450,825,567,766,606,842,70
7001,828,852,577,842,436,372,499,117,263,397,609,335,784,109,853
7002,660,413,164,357,938,953,212,833,617,677,411,166,287,53,787
7003,93,144,193,26,159,425,105,830,282,927,807,576,622,845,266
7004,100,592,892,921,442,385,656,748,717,261,496,177,424,948,927
7005,745,204,809,256,107,896,298,880,914,212,209,309,713,650,595
7006,911,949,606,666,517,550,788,990,432,190,51,568,75,906,249
7007,165,948,698,796,275,972,617,775,200,13,409,867,194,274,452
7008,644,881,892,264,56,672,251,511,609,772,333,253,622,439,491
7009,919,867,519,751,675,811,117,788,86,102,617,423,589,797,76
7010,549,636,513,872,506,859,747,189,405,131,164,741,749,701,451
7011,571,850,531,878,203,62,888,316,865,132,210,772,123,215,92
7012,904,166,389,635,740,356,31,608,255,706,697,624,196,35,993
7013,321,127,417,423,897,152,842,892,544,310,403,993,700,617,104
7014,727,667,301,436,495,323,733,130,742,115,234,126,665,709,87
7015,26,504,678,313,407,622,92,337,638,156,952,69,191,639,599
7016,589,270,750,891,165,451,550,591,188,314,54,920,674,916,565
7017,226,374,927,968,369,558,853,697,813,392,760,148,642,193,810
7018,844,334,401,535,397,284,535,329,111,498,240,549,386,665,128
7019,702,265,446,261,993,511,45,518,37,935,163,566,333,454,646
7020,401,884,547,245,324,533,448,513,446,213,905,827,164,260,643
7021,242,338,717,527,426,848,227,720,314,146,54,531,157,822,921
7022,997,992,944,285,540,389,334,678,471,610,961,469,262,874,363
7023,357,243,994,86,270,621,174,631,491,960,374,892,579,49,45
7024,936,287,309,469,368,228,452,749,424,318,443,828,411,241,541
7025,816,911,600,246,748,779,234,314,73,56,518,25,675,854,251
7026,786,820,172,726,291,309,368,205,997,229,887,726,370,847,296
7027,142,398,494,965,262,831,175,327,467,678,369,940,327,155,32
7028,218,898,896,636,334,687,630,844,604,14,748,424,917,844,854
7029,715,277,512,423,593,86,579,217,359,342,415,768,36,910,653
7030,512,101,660,918,604,477,776,103,782,239,89,39,180,489,965
7031,113,639,528,773,546,266,465,520,366,452,789,362,117,110,521
7032,812,508,922,931,938,529,370,396,424,87,481,239,248,524,923
7033,373,264,847,238,73,36,703,982,615,81,130,183,747,840,894
7034,397,361,506,567,538,687,630,434,142,119,866,875,445,711,170
7035,36,546,718,89,150,743,397,746,88,360,514,586,50,229,593
7036,844,424,632,222,732,842,247,136,192,961,750,669,489,848,87
7037,980,312,572,828,13,397,432,183,253,877,964,374,727,250,82
7038,332,261,307,488,533,646,283,246,120,969,343,693,268,612,537
7039,679,687,885,73,206,861,315,372,724,67,959,480,233,413,600
7040,823,661,299,391,835,24,843,51,778,896,576,738,515,716,582
7041,181,377,812,988,77,392,158,930,593,397,104,242,741,371,453
7042,72,143,662,274,535,124,15,994,195,284,887,692,340,421,748
7043,346,680,689,124,750,815,227,544,921,882,361,412,779,73,327
7044,181,367,904,943,858,671,288,418,114,739,944,296,14,483,235
7045,642,878,374,134,395,711,487,218,581,958,29,943,592,113,645
7046,971,243,198,983,279,723,121,966,612,20,55,659,65,879,717
7047,831,73,907,660,444,410,738,724,391,546,727,954,781,700,155
7048,542,88,446,991,565,150,283,717,444,67,509,92,173,188,140
7049,231,20,540,522,455,541,962,83,120,601,709,383,188,876,423
7050,212,496,649,571,524,362,97,945,854,187,376,924,789,520,845
7051,228,97,830,296,98,198,806,312,769,653,477,974,211,605,91
7052,333,735,25,808,686,689,66,459,880,553,360,954,279,838,360
7053,517,384,319,133,684,107,992,22,279,900,323,687,428,658,969
7054,394,503,924,715,749,574,757,751,861,160,13,137,882,477,832
7055,664,135,407,357,910,400,843,996,564,557,698,247,995,817,198
7056,386,659,926,967,298,124,957,121,185,900,621,483,679,226,485
7057,218,425,824,100,227,578,295,884,823,247,436,898,780,862,372
7058,733,173,531,467,964,428,264,84,701,496,111,266,118,274,657
7059,388,274,901,636,191,928,964,241,231,730,933,568,897,599,594
7060,782,510,97,58,578,883,634,140,474,382,302,917,478,498,131
7061,212,274,539,919,981,595,493,55,128,478,96,325,813,621,917
7062,490,574,504,157,84,948,749,919,428,36,831,519,929,895,301
7063,626,286,354,239,33,391,508,326,824,504,976,273,347,532,876
7064,275,395,723,390,696,301,337,815,948,655,896,238,647,34,734
7065,12,630,395,738,101,415,216,439,507,611,229,322,71,572,517
7066,899,255,236,254,57,886,225,429,724,89,633,478,430,252,889
7067,902,496,70,760,66,103,927,906,602,749,22,452,779,329,573
7068,236,716,98,584,308,159,359,203,557,460,382,241,910,636,399
7069,541,407,667,877,951,716,912,345,636,367,201,930,254,753,540
7070,158,624,146,993,591,329,401,67,381,997,615,842,604,122,144
7071,994,616,75,704,897,680,509,615,495,215,726,592,513,40,50
7072,845,833,528,788,545,534,226,513,345,372,172,968,377,166,867
7073,548,722,98,372,623,389,353,626,440,317,536,343,444,855,938
7074,311,415,771,308,893,200,279,704,971,373,133,790,191,495,661
7075,446,134,467,195,150,402,168,380,885,58,49,317,775,510,219
7076,385,728,346,716,535,756,484,158,247,642,918,951,428,685,197
7077,302,534,530,653,514,859,259,63,694,833,151,448,910,188,201
7078,161,611,282,511,783,672,720,189,247,38,851,940,168,581,639
7079,957,241,120,825,987,809,765,704,672,891,513,117,430,769,257
7080,757,74,472,999,759,428,441,54,948,895,184,150,466,949,748
7081,49,949,866,635,197,846,743,225,873,232,775,909,626,135,936
